date,sdf_factor_01,sdf_factor_02,sdf_factor_03,sdf_factor_04,sdf_factor_05,sdf_factor_06,sdf_factor_07,sdf_factor_08,sdf_lambda_01,sdf_lambda_02,sdf_lambda_03,sdf_lambda_04,sdf_lambda_05,sdf_lambda_06,sdf_lambda_07,sdf_lambda_08,fold
2007-12-01,-0.011115659028291702,0.011158007197082043,-0.011235006153583527,0.011308909393846989,-0.011206945404410362,0.011226198635995388,0.011181292124092579,-0.011064988560974598,-0.003328867256641388,0.041251230984926224,-0.026200702413916588,0.012586481869220734,-0.07413794100284576,-0.01452450081706047,0.07492128014564514,-0.009006187319755554,2
2008-01-01,0.014976093545556068,-0.015138695016503334,0.01515015959739685,0.015159482136368752,-0.015093335881829262,-0.015117427334189415,0.015078982338309288,0.015157358720898628,-0.010282911360263824,-0.05341518670320511,-0.01797086000442505,-0.00395936518907547,-0.026103809475898743,-0.03664426505565643,0.0033616796135902405,0.06107460707426071,3
2008-02-01,0.016743646934628487,-0.01670897752046585,0.016740761697292328,0.016722705215215683,-0.016744840890169144,-0.01668401062488556,0.016697974875569344,0.016670547425746918,-0.008456092327833176,-0.05358114838600159,-0.01881488785147667,-0.004996504634618759,-0.026189465075731277,-0.035224832594394684,0.004146691411733627,0.06308295577764511,3
2008-03-01,-0.0030328831635415554,0.002794864820316434,-0.002858158200979233,-0.002888147486373782,0.0028643296100199223,0.0028637463692575693,-0.0028807101771235466,-0.002793931169435382,-0.008584216237068176,-0.053712502121925354,-0.018052037805318832,-0.0049622543156147,-0.025767715647816658,-0.03521613031625748,0.004545062780380249,0.06241202726960182,3
2008-04-01,-0.002344647189602256,0.0021262625232338905,-0.002111922949552536,-0.0021504973992705345,0.0021039352286607027,0.002136716153472662,-0.002178006572648883,-0.0021584192290902138,-0.007660131901502609,-0.05423228442668915,-0.0170399509370327,-0.0039241723716259,-0.025236068293452263,-0.03576727211475372,0.004512052983045578,0.062009844928979874,3
2008-05-01,0.01020771823823452,-0.010016635060310364,0.010034911334514618,0.010104821063578129,-0.010074255056679249,-0.010011907666921616,0.010095854289829731,0.010112558491528034,-0.0069550201296806335,-0.05478474497795105,-0.018199961632490158,-0.004215240478515625,-0.026362404227256775,-0.03629130870103836,0.004219263792037964,0.06303799897432327,3
2008-06-01,0.005540552549064159,-0.005212744697928429,0.0053316084668040276,0.005404251627624035,-0.0054572271183133125,-0.005353475920855999,0.005395475309342146,0.005247271154075861,-0.007931407541036606,-0.05415959283709526,-0.02056163363158703,-0.004815582185983658,-0.027946222573518753,-0.036247432231903076,0.004569452255964279,0.06387500464916229,3
2008-07-01,0.0008732674177736044,-0.0007993406034074724,0.000867147755343467,0.0008598327403888106,-0.000858350598718971,-0.0008652140968479216,0.0008173732203431427,0.0007652303902432323,-0.008762776851654053,-0.05445966124534607,-0.016815539449453354,-0.0030208416283130646,-0.02454962395131588,-0.03712741285562515,0.004415176808834076,0.0610184445977211,3
2008-08-01,0.016639847308397293,-0.016225166618824005,0.016334168612957,0.016488490626215935,-0.016559764742851257,-0.016331441700458527,0.016448428854346275,0.016346488147974014,-0.007469760254025459,-0.05459705367684364,-0.017102312296628952,-0.0032567642629146576,-0.02476009726524353,-0.03719300031661987,0.004519451409578323,0.06121565401554108,3
2008-09-01,0.03579891473054886,-0.03533611074090004,0.03527478501200676,0.03543195128440857,-0.03545713424682617,-0.035318270325660706,0.03546646237373352,0.03532195836305618,-0.013193640857934952,-0.052612029016017914,-0.016607102006673813,-0.002983745187520981,-0.02264941856265068,-0.03511203080415726,0.0073647089302539825,0.057812225073575974,3
2008-10-01,0.03595278412103653,-0.035666126757860184,0.035458482801914215,0.035498201847076416,-0.03548642247915268,-0.03553090989589691,0.035551197826862335,0.03542948141694069,-0.018339281901717186,-0.047314856201410294,-0.0162908174097538,-0.004560898989439011,-0.021681543439626694,-0.0308928694576025,0.010472510010004044,0.057123664766550064,3
2008-11-01,-0.020368529483675957,0.019944358617067337,-0.01986667886376381,-0.019893107935786247,0.01995040290057659,0.01989366114139557,-0.019951097667217255,-0.019910307601094246,-0.018779724836349487,-0.04583440348505974,-0.01232902705669403,-0.004165224730968475,-0.019662313163280487,-0.0282845851033926,0.010576602071523666,0.056911930441856384,3
2008-12-01,0.014501649886369705,-0.014164621941745281,0.014142641797661781,0.014202846214175224,-0.014150374568998814,-0.014148969203233719,0.014147414825856686,0.014264444820582867,-0.0179547518491745,-0.04679153859615326,-0.008033223450183868,-0.0008137263357639313,-0.017245450988411903,-0.028074143454432487,0.009284596890211105,0.05558387190103531,3
2009-01-01,0.011685378849506378,-0.011706861667335033,-0.0117028234526515,-0.011705497279763222,-0.01173342764377594,-0.01163572445511818,0.011727653443813324,0.011642380617558956,-0.042440831661224365,0.009662225842475891,-0.02681613154709339,0.03977625072002411,-6.043724715709686e-05,-0.033957332372665405,-0.0019929707050323486,-0.011150700971484184,4
2009-02-01,-0.028547678142786026,0.028316613286733627,0.028280874714255333,0.028281960636377335,0.028123728930950165,0.0287850983440876,-0.02813601866364479,-0.028497925028204918,-0.04263981059193611,0.014705115929245949,-0.029883135110139847,0.03931044787168503,-9.04519110918045e-05,-0.03365271911025047,-0.0014037266373634338,-0.01014738716185093,4
2009-03-01,-0.06423398852348328,0.06378171592950821,0.0636657178401947,0.06389070302248001,0.06341289728879929,0.06505241990089417,-0.06345590949058533,-0.06424646824598312,-0.03837236762046814,0.014201860874891281,-0.012865647673606873,0.018506916239857674,0.0025643818080425262,-0.015227572061121464,-0.009740468114614487,-0.020019609481096268,4
2009-04-01,-0.01703610084950924,0.016996880993247032,0.01696684956550598,0.016994159668684006,0.016905730590224266,0.017355432733893394,-0.0168935377150774,-0.01712966337800026,-0.0186753049492836,-0.007122017443180084,-0.005841635167598724,0.01351272501051426,0.0030949171632528305,-0.012311200611293316,0.0070555247366428375,-0.004899327643215656,4
2009-05-01,0.011517776176333427,-0.011402972973883152,-0.011409737169742584,-0.011363904923200607,-0.011361260898411274,-0.011630993336439133,0.011362092569470406,0.011526192538440228,-0.0278458409011364,0.0005126893520355225,-0.022577490657567978,0.033939458429813385,0.0034950729459524155,-0.024425171315670013,0.004347506910562515,-0.01310412771999836,4
2009-06-01,-0.023769300431013107,0.023693634197115898,0.02366609126329422,0.023686055094003677,0.023648396134376526,0.023903660476207733,-0.023660065606236458,-0.02372686192393303,-0.033871766179800034,0.0013162456452846527,-0.04619248956441879,0.04685616493225098,-0.0022406959906220436,-0.040313366800546646,0.007350470870733261,-0.007977384142577648,4
2009-07-01,-0.009608191438019276,0.009616319090127945,0.00962947029620409,0.009604526683688164,0.009616018272936344,0.009778912179172039,-0.009620064869523048,-0.009621464647352695,-0.022732220590114594,-0.0015940740704536438,-0.040471259504556656,0.02639630064368248,-0.0037664473056793213,-0.027706783264875412,0.005618266761302948,-0.010264459066092968,4
2009-08-01,-0.01925451122224331,0.01920829899609089,0.019173946231603622,0.019252557307481766,0.01912154071033001,0.019618239253759384,-0.019129477441310883,-0.01928330585360527,-0.01461099460721016,-0.006312057375907898,-0.04199640825390816,0.015689413994550705,-0.005285763181746006,-0.026309967041015625,0.012445520609617233,-0.002894394099712372,4
2009-09-01,0.025303583592176437,-0.025205431506037712,-0.02519965171813965,-0.025250399485230446,-0.02510206401348114,-0.025664277374744415,0.025102980434894562,0.025333497673273087,-0.022157642990350723,-0.002354361116886139,-0.04227520897984505,0.0262166578322649,-0.001798529177904129,-0.030883926898241043,0.008234236389398575,-0.005627847276628017,4
2009-10-01,-0.0012442378792911768,0.001317204674705863,0.0013478357577696443,0.0013322578743100166,0.0013603721745312214,0.001135688042268157,-0.0013784054899588227,-0.0012641408247873187,-0.026338577270507812,0.007347039878368378,-0.03661945462226868,0.04520200565457344,-0.000132070854306221,-0.04367409273982048,0.0010624974966049194,-0.010144904255867004,4
2009-11-01,-0.017175158485770226,0.01708732172846794,0.017056457698345184,0.017125604674220085,0.01699107699096203,0.017439866438508034,-0.01698940433561802,-0.017192380502820015,-0.01848582923412323,0.008422188460826874,-0.024698834866285324,0.033473268151283264,0.0032517369836568832,-0.03201872855424881,-0.0010823607444763184,0.0012751376489177346,4
2009-12-01,0.0042510428465902805,-0.004314428195357323,-0.004321889951825142,-0.0042908405885100365,-0.004379910416901112,-0.0041259778663516045,0.004392592702060938,0.004240652546286583,-0.01389995589852333,0.006438765674829483,-0.0128248892724514,0.027857469394803047,0.006012560799717903,-0.02155870944261551,0.009738583117723465,0.025022685527801514,4
2010-01-01,-0.007757822051644325,-0.007754940539598465,-0.00777082797139883,-0.0077685522846877575,-0.0077617890201509,0.007763565052300692,0.007755959406495094,0.007762819062918425,-0.005857013165950775,0.026021070778369904,-0.017489217221736908,0.0075823962688446045,-0.010601880960166454,-0.00211402028799057,0.057542070746421814,0.004516713321208954,5
2010-02-01,-0.010907155461609364,-0.010883175767958164,-0.010920582339167595,-0.010956898331642151,-0.010956898331642151,0.010856976732611656,0.01096886582672596,0.010933876037597656,0.0008243098855018616,0.02422253042459488,-0.018243219703435898,0.0059123896062374115,0.0037729074247181416,0.003414548933506012,0.05171266198158264,0.005137389525771141,5
2010-03-01,-0.009920826181769371,-0.009906438179314137,-0.009921890683472157,-0.00995948351919651,-0.00999952107667923,0.009888620115816593,0.009992883540689945,0.00992776732891798,0.0051294490694999695,0.025268174707889557,-0.019255736842751503,0.0016544274985790253,0.0011420794762670994,-0.0016600266098976135,0.051175639033317566,-0.0011083688586950302,5
2010-04-01,0.013691769912838936,0.013591744937002659,0.0137286726385355,0.013792090117931366,0.013918878510594368,-0.01357666403055191,-0.0138730239123106,-0.013718824833631516,-0.0016015395522117615,0.027387000620365143,-0.02248336374759674,0.003902651369571686,-0.006599852815270424,-0.002708110958337784,0.054540738463401794,-0.00815042294561863,5
2010-05-01,0.024168310686945915,0.024067601189017296,0.024200480431318283,0.024295734241604805,0.02428874932229519,-0.024124039337038994,-0.024305973201990128,-0.024170346558094025,-0.0016629844903945923,-0.003505614586174488,-0.023296263068914413,0.015722444280982018,-0.022236352786421776,-0.006248049437999725,0.04684563726186752,0.009953519329428673,5
2010-06-01,-0.01519160345196724,-0.015162849798798561,-0.015223763883113861,-0.015263100154697895,-0.015279198996722698,0.01516585610806942,0.015279583632946014,0.01521841436624527,0.004391197115182877,-0.017448272556066513,-0.026831604540348053,0.006874974817037582,-0.01353777851909399,-0.02189616858959198,0.038225263357162476,0.02082841284573078,5
2010-07-01,0.01498648151755333,0.014938014559447765,0.015009620226919651,0.015057499520480633,0.015009668655693531,-0.015003648586571217,-0.015013240277767181,-0.014945799484848976,0.010892579331994057,-0.01737356185913086,-0.02446790412068367,-0.0060145556926727295,-0.002493745181709528,-0.026379436254501343,0.028694622218608856,0.010919833555817604,5
2010-08-01,-0.021944167092442513,-0.021846579387784004,-0.021976690739393234,-0.022062258794903755,-0.02209194377064705,0.021894467994570732,0.02209591120481491,0.021939899772405624,0.007549446076154709,-0.006643243134021759,-0.028553394600749016,0.0022726990282535553,-0.011531680822372437,-0.02346847951412201,0.03910152614116669,0.015424119308590889,5
2010-09-01,-0.007675193715840578,-0.007632703986018896,-0.007695543579757214,-0.00775130232796073,-0.007737596053630114,0.0076593575067818165,0.007733751554042101,0.007678037974983454,0.0042386651039123535,0.0009526964277029037,-0.0315651036798954,-0.003904007375240326,-0.008268041536211967,-0.00024389103055000305,0.04409734159708023,0.0033692214637994766,5
2010-10-01,-0.013262098655104637,-0.013212070800364017,-0.013290069997310638,-0.013296223245561123,-0.013349762186408043,0.013221945613622665,0.01328411977738142,0.013255947269499302,0.0033148638904094696,0.004256360232830048,-0.028604114428162575,-0.0018874146044254303,-0.009382134303450584,-0.010393261909484863,0.04491029679775238,0.006032124161720276,5
2010-11-01,-0.012608309276401997,-0.01255280151963234,-0.01263400074094534,-0.012658716179430485,-0.012741676531732082,0.01253038365393877,0.01269795373082161,0.012648280709981918,0.002287350594997406,0.011139936745166779,-0.024690985679626465,0.0036503784358501434,-0.01172015443444252,-0.009038127958774567,0.04752205312252045,0.0034824777394533157,5
2010-12-01,0.005848247557878494,0.0058847712352871895,0.00583534874022007,0.005796103272587061,0.005787258967757225,-0.00588431628420949,-0.005775159690529108,-0.0058275312185287476,0.0092854555696249,0.00671134889125824,-0.02384253218770027,-0.005190141499042511,0.0008515552617609501,-0.014439433813095093,0.04106117784976959,-0.006205452606081963,5
2011-01-01,0.009923442266881466,0.002539650071412325,-0.009950056672096252,0.009922383353114128,0.009876402094960213,-0.009946233592927456,0.00985903013497591,-0.010159017518162727,0.025816384702920914,-0.012796925380825996,0.023008830845355988,-0.0354342944920063,0.015289448201656342,-0.03168744221329689,0.0016009900718927383,-0.016159798949956894,6
2011-02-01,0.0006947990623302758,0.002106337808072567,-0.0007377041038125753,0.0007266117027029395,0.0006830045022070408,-0.0008032289333641529,0.0006402591825462878,-0.0008173648966476321,0.021431613713502884,-0.020169036462903023,0.028708476573228836,-0.054731663316488266,0.015746980905532837,-0.024533823132514954,0.0024362076073884964,-0.02768954634666443,6
2011-03-01,-0.00555452611297369,-0.004405897110700607,0.005588768050074577,-0.005581211298704147,-0.005588218104094267,0.005734472535550594,-0.005549550522118807,0.005774538032710552,0.037185754626989365,-0.012361889705061913,0.029098831117153168,-0.06144215539097786,0.01625126600265503,-0.02773766964673996,-0.0057040974497795105,-0.03710144758224487,6
2011-04-01,-0.007852793671190739,-0.0005850253510288894,0.007873237133026123,-0.007879914715886116,-0.007884773425757885,0.007868984714150429,-0.00789601355791092,0.00792908575385809,0.04463059827685356,-0.02042423002421856,0.0323716439306736,-0.0711233913898468,0.017089642584323883,-0.023080404847860336,-0.012759080156683922,-0.05170544609427452,6
2011-05-01,-0.008607370778918266,-0.0041505685076117516,0.00863143615424633,-0.008625563234090805,-0.008619951084256172,0.008677029982209206,-0.008623701520264149,0.008801864460110664,0.047980520874261856,-0.00968228466808796,0.02646871656179428,-0.058391544967889786,0.012835264205932617,-0.02446848154067993,-0.01884284056723118,-0.05058243125677109,6
2011-06-01,-0.0005206438363529742,-0.0036105301696807146,0.0005403663963079453,-0.000594932003878057,-0.0005901819095015526,0.0006574748549610376,-0.0005644677439704537,0.0007439980981871486,0.044413577765226364,-0.003164958208799362,0.023936031386256218,-0.0597112737596035,0.01278126984834671,-0.021254125982522964,-0.022540444508194923,-0.054861921817064285,6
2011-07-01,-0.027844823896884918,-0.00838298536837101,0.02785356529057026,-0.027860477566719055,-0.027868039906024933,0.02790849283337593,-0.027966473251581192,0.02816653437912464,0.047165725380182266,0.017454253509640694,0.012678373605012894,-0.02550710365176201,0.015464268624782562,-0.03413175791501999,-0.020359518006443977,-0.02576388418674469,6
2011-08-01,-0.02786506526172161,-0.01683940179646015,0.027941463515162468,-0.027872802689671516,-0.02789708971977234,0.02800864353775978,-0.02792803756892681,0.028198136016726494,0.050312791019678116,0.028348255902528763,0.015070494264364243,-0.0068631842732429504,0.010275416076183319,-0.039199914783239365,-0.025347771123051643,-0.009943269193172455,6
2011-09-01,0.03163125365972519,0.023151308298110962,-0.03166859224438667,0.03170764818787575,0.03168709576129913,-0.03175102174282074,0.03177177533507347,-0.031995225697755814,0.04251536354422569,0.027946431189775467,-0.0006660893559455872,0.026028256863355637,0.007335886359214783,-0.03981175273656845,-0.018175004050135612,0.01768467016518116,6
2011-10-01,-0.010427345521748066,-0.0050286538898944855,0.010392327792942524,-0.010399243794381618,-0.010388348251581192,0.010327432304620743,-0.010456092655658722,0.010378530248999596,0.05032169446349144,0.006161971017718315,0.03311335667967796,-0.05080338940024376,0.0007743760943412781,-0.03807830438017845,-0.020525289699435234,-0.033178411424160004,6
2011-11-01,-0.007228458765894175,-0.0003131483681499958,0.007236887700855732,-0.007279162760823965,-0.00723991310223937,0.007176839280873537,-0.007237025536596775,0.00717625766992569,0.05280741676688194,0.014009613543748856,0.010660681873559952,-0.026366110891103745,0.012399278581142426,-0.030558276921510696,-0.018936602398753166,-0.023719508200883865,6
2011-12-01,0.02803376317024231,0.01576877199113369,-0.028051380068063736,0.027979504317045212,0.027996795251965523,-0.028018038719892502,0.028048593550920486,-0.028326908126473427,0.040346380323171616,0.0035307276993989944,0.018337618559598923,-0.03730865195393562,0.016277022659778595,-0.02564733847975731,-0.019198229536414146,-0.03879590332508087,6
2012-01-01,0.006328562740236521,0.006323675625026226,-0.00630974629893899,-0.006351903080940247,-0.006321657449007034,0.006321202963590622,-0.00633096881210804,-0.006210688501596451,-0.023702219128608704,-0.03733216971158981,0.014595399610698223,0.019360410049557686,-0.07433813810348511,-0.012850720435380936,0.026977024972438812,0.001965094357728958,7
2012-02-01,-0.0017519488465040922,-0.0017353511648252606,0.0017338600009679794,0.0017499616369605064,0.0017102076672017574,-0.0017565132584422827,0.0017422552919015288,0.001701275003142655,-0.016344022005796432,-0.0261764544993639,0.002046472392976284,-0.0033100731670856476,-0.04755271598696709,0.0037174206227064133,0.02742644026875496,-0.0025401078164577484,7
2012-03-01,-0.011190216988325119,-0.011151895858347416,0.011170298792421818,0.01121643278747797,0.011170387268066406,-0.01120007410645485,0.011157912202179432,0.011257117614150047,-0.02566644176840782,-0.03331262618303299,0.010613284073770046,-0.005405344069004059,-0.05415799468755722,-0.008710814639925957,0.0333477258682251,-0.00330154225230217,7
2012-04-01,-0.018729349598288536,-0.018681028857827187,0.01871825009584427,0.01876818761229515,0.01869185082614422,-0.01878000982105732,0.01867557317018509,0.018974101170897484,-0.01452065259218216,-0.02711859904229641,0.005120010115206242,-0.011509079486131668,-0.03973511606454849,-0.012491974979639053,0.03471968695521355,-0.003881007432937622,7
2012-05-01,0.004195673391222954,0.004180517978966236,-0.004167286213487387,-0.004245521500706673,-0.004180625081062317,0.004153427667915821,-0.004211327992379665,-0.004292979370802641,-0.019596759229898453,-0.012601127848029137,0.001516890712082386,-0.012294813990592957,-0.010074714198708534,-0.022113136947155,0.03519538789987564,0.008594270795583725,7
2012-06-01,-0.00844496302306652,-0.008484558202326298,0.00853314995765686,0.008453696966171265,0.008468099869787693,-0.00845300406217575,0.008464132435619831,0.008768273517489433,-0.01879594847559929,-0.03599115461111069,0.03262539580464363,0.0070724524557590485,-0.07266388833522797,-0.015536230988800526,0.034315261989831924,0.024474922567605972,7
2012-07-01,0.012836704030632973,0.012828231789171696,-0.012847976759076118,-0.012889393605291843,-0.012819167226552963,0.012851012870669365,-0.012832675129175186,-0.013017680495977402,6.485730409622192e-05,-0.015509631484746933,0.010195991955697536,-0.0009588859975337982,-0.02999252825975418,-0.008561495691537857,0.02949945256114006,0.027182575315237045,7
2012-08-01,0.003347423393279314,0.0033858087845146656,-0.003386514727026224,-0.0033601236063987017,-0.003369869664311409,0.0033206725493073463,-0.0033914418891072273,-0.003405032679438591,-0.012040715664625168,-0.0335376113653183,0.026240713894367218,0.012452386319637299,-0.05704749375581741,-0.013019034639000893,0.03329172730445862,0.02549721673130989,7
2012-09-01,-0.014743782579898834,-0.014765643514692783,0.01478909607976675,0.014745463617146015,0.014745800755918026,-0.014792684465646744,0.014758999459445477,0.014958366751670837,-0.010221809148788452,-0.03276888653635979,0.029763218015432358,0.005528487265110016,-0.0542876161634922,-0.01190887950360775,0.04541859030723572,0.02391839399933815,7
2012-10-01,0.0005000481614843011,0.0004872758872807026,-0.0004937597550451756,-0.0004958424251526594,-0.0004960794467478991,0.0005257627926766872,-0.00047933508176356554,-0.0005820702062919736,-0.024851150810718536,-0.03487680107355118,0.030402623116970062,-0.015248782932758331,-0.03478945791721344,-0.021541140973567963,0.039965808391571045,0.01693126931786537,7
2012-11-01,0.00867682509124279,0.008659922517836094,-0.00867660716176033,-0.008661759085953236,-0.008693222887814045,0.008711895905435085,-0.008657635189592838,-0.00883642490953207,-0.009299017488956451,-0.03645762801170349,0.029646683484315872,-0.005520939826965332,-0.06080859526991844,-0.009879954159259796,0.04240995645523071,0.004930373281240463,7
